name,size,obs,boxes
003628.jpg,"[901, 600, 3]","[1, 1, 14]","[[83, 295, 123, 452], [23, 294, 79, 465], [92, 2, 807, 584]]"
003629.jpg,"[800, 600, 3]","[18, 18, 18, 18]","[[624, 272, 763, 541], [366, 67, 619, 515], [106, 26, 411, 318], [214, 109, 432, 467]]"
003630.jpg,"[901, 600, 3]",[12],"[[364, 250, 602, 368]]"
003631.jpg,"[880, 600, 3]","[1, 1, 1, 1, 1, 12, 12, 12, 1, 1, 1, 1]","[[693, 65, 880, 600], [238, 106, 274, 160], [153, 104, 181, 137], [373, 70, 465, 155], [656, 79, 709, 120], [5, 109, 774, 600], [39, 137, 241, 252], [2, 132, 120, 232], [380, 76, 461, 160], [352, 208, 465, 357], [238, 107, 269, 158], [151, 102, 183, 135]]"
003632.jpg,"[800, 600, 3]",[5],"[[122, 117, 800, 589]]"
003633.jpg,"[898, 600, 3]","[4, 4, 4, 4, 1]","[[568, 278, 871, 444], [329, 246, 605, 422], [86, 250, 304, 426], [5, 241, 108, 388], [516, 246, 560, 417]]"
003634.jpg,"[1068, 600, 3]","[12, 12]","[[572, 218, 1006, 459], [98, 224, 427, 416]]"
003635.jpg,"[800, 600, 3]",[11],"[[5, 72, 800, 520]]"
003636.jpg,"[800, 600, 3]","[11, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[[294, 355, 413, 477], [453, 435, 550, 520], [296, 424, 379, 493], [253, 437, 347, 507], [11, 454, 434, 594], [6, 510, 197, 600], [483, 395, 568, 494], [451, 381, 605, 443], [570, 371, 650, 410], [568, 386, 626, 419]]"
003637.jpg,"[872, 600, 3]",[14],"[[3, 265, 811, 438]]"
003638.jpg,"[800, 600, 3]","[16, 17, 1, 1, 1, 1]","[[186, 448, 286, 598], [2, 437, 182, 597], [544, 278, 597, 403], [330, 242, 418, 560], [325, 208, 578, 595], [517, 258, 800, 600]]"
003639.jpg,"[800, 600, 3]",[10],"[[363, 8, 800, 510]]"
003640.jpg,"[800, 600, 3]",[4],"[[438, 294, 710, 459]]"
003641.jpg,"[600, 800, 3]","[19, 1]","[[2, 443, 552, 800], [253, 120, 392, 490]]"
003642.jpg,"[1154, 600, 3]",[11],"[[60, 134, 1064, 522]]"
003643.jpg,"[600, 800, 3]","[15, 17, 16, 16, 1]","[[374, 456, 448, 744], [2, 661, 558, 800], [523, 466, 595, 754], [6, 469, 214, 670], [205, 114, 522, 674]]"
003644.jpg,"[1068, 600, 3]","[1, 1, 1, 16, 17, 16]","[[621, 222, 984, 600], [504, 216, 707, 414], [184, 235, 493, 600], [2, 376, 179, 596], [310, 389, 796, 581], [984, 380, 1065, 600]]"
003645.jpg,"[909, 600, 3]","[6, 6, 1, 1]","[[305, 265, 362, 369], [465, 231, 524, 331], [311, 207, 371, 324], [467, 193, 524, 291]]"
003646.jpg,"[800, 600, 3]",[2],"[[320, 227, 442, 483]]"
003647.jpg,"[800, 600, 3]","[3, 3]","[[115, 91, 403, 504], [362, 72, 664, 598]]"
003648.jpg,"[800, 600, 3]","[19, 1, 1]","[[83, 146, 800, 597], [358, 131, 502, 536], [256, 88, 534, 470]]"
003649.jpg,"[901, 600, 3]","[15, 1, 1, 1, 1, 15, 1, 1, 1, 1, 17, 18]","[[492, 364, 532, 503], [76, 274, 241, 569], [232, 288, 323, 434], [285, 276, 362, 380], [404, 268, 526, 362], [425, 337, 454, 416], [532, 268, 611, 357], [559, 263, 695, 485], [659, 256, 901, 569], [724, 268, 901, 600], [117, 359, 732, 600], [240, 173, 306, 288]]"
003650.jpg,"[809, 600, 3]","[1, 16, 19]","[[311, 108, 600, 369], [448, 2, 687, 201], [2, 2, 196, 330]]"
003651.jpg,"[800, 600, 3]","[14, 1]","[[133, 10, 800, 600], [567, 138, 642, 298]]"
003652.jpg,"[800, 600, 3]","[10, 10, 10, 10, 10, 10]","[[534, 374, 800, 430], [466, 440, 800, 531], [379, 478, 800, 592], [534, 347, 773, 390], [608, 323, 720, 347], [538, 307, 683, 338]]"
003653.jpg,"[800, 600, 3]",[6],"[[82, 102, 800, 472]]"
003654.jpg,"[600, 800, 3]","[1, 1, 1, 1, 1, 1, 1]","[[2, 259, 42, 371], [38, 243, 128, 368], [131, 250, 170, 301], [352, 187, 448, 456], [526, 182, 600, 440], [154, 75, 509, 800], [19, 296, 326, 800]]"
003655.jpg,"[600, 800, 3]","[12, 1]","[[3, 82, 584, 800], [154, 59, 469, 800]]"
003656.jpg,"[958, 600, 3]",[3],"[[65, 71, 174, 161]]"
003657.jpg,"[872, 600, 3]",[10],"[[345, 385, 628, 509]]"
003658.jpg,"[880, 600, 3]",[9],"[[44, 18, 873, 586]]"
003659.jpg,"[800, 600, 3]",[1],"[[269, 205, 365, 384]]"
003660.jpg,"[600, 800, 3]",[20],"[[368, 296, 600, 626]]"
003661.jpg,"[641, 600, 3]",[12],"[[194, 386, 608, 560]]"
003662.jpg,"[600, 901, 3]","[20, 16, 1]","[[187, 14, 389, 218], [315, 265, 600, 901], [160, 234, 391, 811]]"
003663.jpg,"[901, 600, 3]","[1, 1]","[[2, 77, 544, 508], [537, 153, 901, 501]]"
003664.jpg,"[800, 600, 3]","[16, 16, 1, 1, 1]","[[390, 368, 602, 600], [6, 374, 368, 600], [322, 344, 666, 598], [75, 294, 152, 453], [354, 310, 405, 437]]"
003665.jpg,"[800, 600, 3]","[1, 1, 1, 15, 18]","[[470, 173, 800, 600], [211, 221, 528, 600], [2, 58, 434, 600], [702, 195, 738, 251], [605, 155, 658, 227]]"
003666.jpg,"[800, 600, 3]",[12],"[[46, 91, 744, 448]]"
003667.jpg,"[600, 670, 3]",[8],"[[21, 60, 564, 596]]"
003668.jpg,"[901, 600, 3]",[17],"[[49, 283, 677, 600]]"
003669.jpg,"[800, 600, 3]","[10, 10, 1, 1, 1, 1]","[[2, 61, 466, 414], [307, 216, 698, 416], [629, 418, 669, 482], [608, 413, 630, 461], [550, 395, 573, 466], [762, 413, 800, 494]]"
003670.jpg,"[800, 600, 3]","[13, 1]","[[86, 158, 590, 445], [248, 109, 478, 422]]"
003671.jpg,"[901, 600, 3]",[5],"[[243, 11, 645, 582]]"
003672.jpg,"[800, 600, 3]","[5, 19]","[[184, 269, 642, 506], [3, 3, 798, 597]]"
003673.jpg,"[800, 600, 3]","[5, 5]","[[370, 232, 800, 598], [101, 3, 403, 600]]"
003674.jpg,"[800, 600, 3]",[3],"[[126, 2, 762, 600]]"
003675.jpg,"[901, 600, 3]","[2, 2, 2]","[[333, 240, 488, 409], [259, 198, 436, 294], [258, 268, 427, 443]]"
003676.jpg,"[800, 600, 3]","[16, 18, 18]","[[69, 283, 240, 470], [216, 189, 326, 411], [184, 234, 237, 299]]"
003677.jpg,"[671, 600, 3]","[13, 12, 1, 1]","[[55, 140, 608, 577], [1, 75, 471, 246], [239, 39, 407, 315], [365, 195, 546, 401]]"
003678.jpg,"[904, 600, 3]","[20, 1, 1, 15, 17]","[[428, 127, 604, 258], [428, 159, 886, 589], [2, 2, 284, 464], [117, 427, 186, 600], [4, 432, 904, 600]]"
003679.jpg,"[904, 600, 3]",[2],"[[69, 96, 781, 546]]"
003680.jpg,"[800, 600, 3]","[6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[91, 214, 646, 546], [699, 2, 800, 232], [613, 14, 709, 198], [562, 3, 635, 229], [498, 13, 573, 197], [469, 198, 558, 514], [550, 454, 688, 600], [395, 491, 507, 600], [269, 16, 317, 86], [205, 3, 262, 74], [128, 3, 173, 227], [150, 5, 227, 227], [213, 32, 315, 227], [3, 363, 78, 600], [2, 13, 46, 240]]"
003681.jpg,"[800, 600, 3]","[7, 7, 7, 5, 5, 5, 5, 7]","[[538, 94, 800, 562], [461, 130, 653, 454], [158, 165, 354, 435], [341, 221, 454, 453], [160, 250, 330, 528], [2, 254, 194, 522], [326, 245, 589, 522], [2, 134, 174, 253]]"
003682.jpg,"[898, 600, 3]","[2, 2]","[[618, 259, 729, 356], [61, 271, 300, 440]]"
003683.jpg,"[800, 600, 3]",[12],"[[2, 2, 797, 565]]"
003684.jpg,"[600, 800, 3]",[13],"[[96, 8, 576, 757]]"
003685.jpg,"[800, 600, 3]","[14, 1]","[[2, 82, 798, 600], [294, 192, 376, 307]]"
003686.jpg,"[800, 600, 3]",[20],"[[187, 64, 760, 598]]"
003687.jpg,"[904, 600, 3]",[14],"[[347, 401, 642, 560]]"
003688.jpg,"[901, 600, 3]","[1, 1]","[[4, 4, 481, 600], [420, 142, 894, 600]]"
003689.jpg,"[901, 600, 3]","[14, 14, 14, 14, 14]","[[31, 265, 175, 314], [281, 256, 384, 305], [2, 357, 218, 537], [308, 294, 530, 427], [515, 276, 620, 344]]"
003690.jpg,"[800, 600, 3]","[19, 1]","[[2, 91, 725, 600], [50, 123, 800, 600]]"
003691.jpg,"[600, 901, 3]","[6, 1]","[[22, 360, 587, 719], [256, 193, 387, 562]]"
003692.jpg,"[1200, 600, 3]","[12, 12, 12, 12, 12, 12, 12, 12]","[[302, 466, 434, 552], [648, 449, 802, 545], [125, 456, 252, 545], [1061, 456, 1200, 542], [94, 492, 300, 547], [418, 492, 614, 552], [792, 494, 878, 547], [982, 502, 1063, 547]]"
003693.jpg,"[600, 750, 3]","[5, 5, 5, 5, 5]","[[172, 243, 402, 480], [334, 190, 498, 426], [186, 63, 296, 166], [30, 164, 306, 342], [201, 156, 328, 246]]"
003694.jpg,"[901, 600, 3]","[20, 19, 18, 16, 1]","[[555, 342, 695, 477], [9, 364, 263, 589], [97, 105, 272, 474], [281, 326, 384, 454], [301, 240, 389, 441]]"
003695.jpg,"[906, 600, 3]",[14],"[[2, 274, 906, 534]]"
003696.jpg,"[904, 600, 3]","[6, 1]","[[349, 157, 665, 515], [311, 199, 466, 511]]"
003697.jpg,"[800, 600, 3]","[15, 15, 15]","[[341, 312, 538, 600], [146, 302, 347, 547], [93, 211, 350, 600]]"
003698.jpg,"[800, 600, 3]",[7],"[[570, 414, 646, 515]]"
003699.jpg,"[800, 600, 3]","[19, 18, 18, 18, 18, 18, 1]","[[3, 107, 165, 347], [358, 115, 477, 285], [731, 114, 790, 162], [267, 86, 290, 269], [290, 221, 330, 272], [477, 120, 512, 240], [2, 104, 694, 499]]"
003700.jpg,"[800, 600, 3]","[1, 1, 1, 1, 1, 1]","[[677, 176, 786, 590], [453, 194, 542, 533], [314, 216, 405, 470], [354, 210, 434, 440], [91, 270, 160, 562], [133, 267, 237, 595]]"
003701.jpg,"[800, 600, 3]","[1, 1, 1, 1, 1, 12]","[[254, 158, 355, 246], [362, 158, 446, 251], [446, 184, 538, 250], [317, 203, 395, 250], [760, 403, 800, 600], [69, 421, 250, 539]]"
003702.jpg,"[800, 600, 3]",[19],"[[5, 165, 800, 440]]"
003703.jpg,"[800, 600, 3]","[12, 1, 1, 1, 1, 1]","[[200, 245, 571, 405], [718, 234, 752, 298], [106, 258, 128, 309], [59, 250, 83, 307], [37, 259, 53, 299], [26, 262, 42, 304]]"
003704.jpg,"[800, 600, 3]",[2],"[[352, 99, 733, 555]]"
003705.jpg,"[800, 600, 3]",[7],"[[314, 160, 432, 282]]"
003706.jpg,"[800, 600, 3]","[13, 1, 1]","[[128, 18, 758, 586], [702, 42, 782, 318], [624, 26, 682, 194]]"
003707.jpg,"[800, 600, 3]","[15, 1, 1]","[[635, 69, 694, 130], [618, 45, 800, 182], [160, 35, 800, 600]]"
003708.jpg,"[600, 800, 3]","[1, 16, 17]","[[2, 142, 562, 800], [382, 245, 584, 749], [6, 250, 162, 299]]"
003709.jpg,"[800, 600, 3]","[14, 14, 14, 14]","[[589, 312, 698, 410], [459, 101, 560, 472], [326, 342, 456, 486], [83, 298, 170, 456]]"
003710.jpg,"[915, 600, 3]",[14],"[[2, 46, 792, 512]]"
003711.jpg,"[758, 600, 3]","[12, 11, 1, 1, 1, 1, 1, 1]","[[200, 421, 252, 498], [245, 130, 711, 521], [408, 195, 445, 236], [345, 194, 376, 233], [303, 192, 341, 233], [515, 262, 533, 317], [533, 268, 556, 318], [555, 268, 576, 321]]"
003712.jpg,"[794, 600, 3]",[5],"[[243, 179, 665, 475]]"
003713.jpg,"[800, 600, 3]","[12, 12, 12, 12, 12, 12, 12, 12]","[[282, 368, 365, 442], [250, 373, 278, 400], [3, 347, 120, 550], [453, 374, 518, 408], [595, 354, 794, 459], [504, 346, 592, 408], [397, 374, 427, 397], [128, 326, 224, 434]]"
003714.jpg,"[800, 600, 3]",[7],"[[283, 270, 477, 462]]"
003715.jpg,"[800, 600, 3]",[11],"[[70, 99, 762, 568]]"
003716.jpg,"[600, 800, 3]",[20],"[[518, 459, 600, 701]]"
003717.jpg,"[898, 600, 3]","[9, 9, 9, 9, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[205, 309, 643, 559], [634, 158, 898, 365], [174, 57, 438, 305], [534, 22, 878, 311], [151, 2, 278, 189], [428, 4, 514, 167], [192, 2, 352, 293], [304, 163, 575, 444], [49, 214, 212, 573], [18, 485, 167, 586], [345, 480, 456, 560], [52, 146, 208, 534], [636, 4, 848, 406], [638, 2, 735, 314], [2, 2, 158, 291]]"
003718.jpg,"[901, 600, 3]",[12],"[[2, 5, 901, 600]]"
003719.jpg,"[800, 600, 3]",[12],"[[10, 2, 800, 600]]"
003720.jpg,"[901, 600, 3]","[1, 1, 1, 6, 6, 6]","[[247, 137, 396, 369], [519, 218, 632, 308], [632, 175, 760, 377], [20, 223, 544, 587], [414, 276, 661, 521], [423, 229, 877, 550]]"
003721.jpg,"[901, 600, 3]",[12],"[[27, 186, 800, 447]]"
003722.jpg,"[885, 600, 3]",[10],"[[533, 453, 864, 520]]"
003723.jpg,"[901, 600, 3]","[14, 1, 1, 13]","[[414, 178, 692, 447], [703, 294, 762, 396], [773, 314, 827, 377], [703, 346, 764, 414]]"
003724.jpg,"[800, 600, 3]",[3],"[[158, 194, 557, 427]]"
003725.jpg,"[800, 600, 3]","[1, 1, 1, 15, 19]","[[499, 46, 685, 278], [182, 13, 459, 301], [24, 3, 274, 317], [338, 141, 389, 314], [2, 93, 738, 344]]"
003726.jpg,"[802, 600, 3]",[9],"[[3, 99, 802, 491]]"
003727.jpg,"[600, 901, 3]",[2],"[[218, 267, 524, 773]]"
003728.jpg,"[800, 600, 3]","[19, 5]","[[16, 46, 800, 600], [216, 210, 456, 456]]"
003729.jpg,"[800, 600, 3]","[15, 15]","[[318, 2, 426, 205], [648, 2, 800, 363]]"
003730.jpg,"[901, 600, 3]","[13, 13]","[[297, 81, 514, 575], [526, 132, 679, 456]]"
003731.jpg,"[901, 600, 3]","[1, 1]","[[2, 76, 423, 598], [357, 4, 901, 600]]"
003732.jpg,"[600, 800, 3]","[1, 1, 6]","[[3, 325, 91, 726], [34, 347, 205, 798], [107, 2, 600, 800]]"
003733.jpg,"[811, 600, 3]","[1, 12, 12, 12]","[[785, 212, 811, 263], [86, 182, 337, 426], [352, 174, 715, 418], [707, 245, 811, 378]]"
003734.jpg,"[600, 760, 3]","[6, 1, 1, 6]","[[434, 291, 589, 420], [470, 264, 522, 363], [245, 144, 401, 424], [131, 230, 456, 679]]"
003735.jpg,"[835, 600, 3]","[1, 1, 6, 6]","[[268, 57, 442, 336], [713, 155, 823, 348], [130, 136, 704, 574], [664, 224, 835, 470]]"
003736.jpg,"[800, 600, 3]","[16, 16, 1, 15]","[[134, 93, 627, 600], [629, 245, 800, 600], [214, 94, 544, 600], [232, 290, 328, 438]]"
003737.jpg,"[600, 800, 3]","[5, 1]","[[2, 296, 357, 800], [94, 42, 541, 800]]"
003738.jpg,"[800, 600, 3]",[16],"[[573, 64, 726, 309]]"
003739.jpg,"[800, 600, 3]","[5, 1]","[[3, 96, 446, 589], [5, 37, 738, 597]]"
003740.jpg,"[800, 600, 3]","[1, 1, 1, 5]","[[326, 256, 422, 526], [562, 226, 659, 504], [11, 250, 158, 565], [293, 382, 326, 440]]"
003741.jpg,"[600, 896, 3]",[2],"[[36, 636, 258, 795]]"
003742.jpg,"[600, 800, 3]","[17, 1]","[[5, 495, 600, 800], [5, 60, 452, 590]]"
003743.jpg,"[1068, 600, 3]","[19, 19]","[[179, 310, 623, 583], [2, 348, 135, 598]]"
003744.jpg,"[802, 600, 3]",[19],"[[13, 234, 717, 600]]"
003745.jpg,"[600, 640, 3]",[1],"[[95, 49, 335, 620]]"
003746.jpg,"[800, 600, 3]","[1, 1, 1, 1, 9, 9, 12]","[[178, 149, 310, 450], [112, 194, 222, 355], [603, 146, 766, 382], [682, 78, 800, 578], [62, 262, 416, 493], [454, 270, 800, 587], [493, 133, 613, 186]]"
003747.jpg,"[600, 719, 3]",[1],"[[58, 14, 388, 455]]"
003748.jpg,"[800, 600, 3]",[2],"[[419, 278, 664, 512]]"
003749.jpg,"[800, 600, 3]",[1],"[[272, 91, 800, 600]]"
003750.jpg,"[800, 600, 3]","[4, 4, 2]","[[578, 261, 718, 579], [200, 80, 565, 419], [269, 290, 416, 392]]"
003751.jpg,"[898, 600, 3]","[19, 3, 16, 16, 20, 1]","[[4, 341, 251, 600], [128, 408, 189, 451], [207, 307, 381, 444], [438, 277, 508, 370], [683, 2, 862, 275], [731, 61, 819, 251]]"
003752.jpg,"[800, 600, 3]","[14, 14, 14]","[[646, 517, 800, 562], [2, 442, 205, 499], [331, 379, 490, 437]]"
003753.jpg,"[800, 600, 3]","[16, 5]","[[477, 5, 800, 282], [72, 88, 800, 514]]"
003754.jpg,"[840, 600, 3]",[6],"[[418, 526, 506, 590]]"
003755.jpg,"[800, 600, 3]","[19, 16, 16]","[[117, 226, 568, 477], [536, 370, 800, 600], [189, 418, 493, 600]]"
003756.jpg,"[600, 714, 3]",[18],"[[41, 10, 583, 536]]"
003757.jpg,"[800, 600, 3]",[20],"[[56, 149, 312, 395]]"
003758.jpg,"[901, 600, 3]","[18, 18]","[[59, 61, 456, 595], [150, 4, 881, 600]]"
003759.jpg,"[800, 600, 3]","[1, 1, 1, 20]","[[168, 206, 362, 600], [323, 227, 446, 600], [406, 218, 682, 600], [629, 302, 758, 464]]"
003760.jpg,"[800, 600, 3]","[13, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1]","[[280, 357, 370, 515], [189, 363, 288, 474], [38, 338, 74, 437], [75, 331, 120, 454], [117, 334, 160, 454], [131, 318, 160, 437], [150, 307, 184, 451], [189, 301, 282, 477], [282, 285, 381, 507], [394, 326, 438, 498], [458, 330, 493, 488], [486, 326, 523, 488], [494, 437, 573, 498], [528, 347, 570, 459], [579, 349, 627, 488], [630, 352, 662, 493], [662, 317, 712, 491], [550, 322, 586, 486], [381, 318, 408, 398]]"
003761.jpg,"[800, 600, 3]","[16, 16, 16, 17, 18]","[[331, 344, 525, 600], [118, 285, 315, 600], [283, 245, 418, 510], [237, 282, 589, 600], [486, 235, 589, 350]]"
003762.jpg,"[800, 600, 3]","[5, 1]","[[290, 294, 499, 426], [50, 414, 77, 470]]"
003763.jpg,"[800, 600, 3]",[3],"[[2, 2, 651, 600]]"
003764.jpg,"[946, 600, 3]","[6, 1]","[[284, 118, 597, 600], [304, 38, 559, 387]]"
003765.jpg,"[600, 752, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[60, 417, 179, 632], [48, 322, 191, 570], [353, 508, 412, 752], [364, 346, 435, 444], [373, 388, 469, 501], [436, 295, 501, 391], [433, 272, 477, 376], [373, 281, 445, 358], [373, 241, 414, 295], [376, 104, 456, 302]]"
003766.jpg,"[800, 600, 3]",[9],"[[2, 50, 702, 568]]"
003767.jpg,"[800, 600, 3]","[16, 16, 16, 16, 16, 16]","[[435, 272, 597, 482], [445, 322, 730, 600], [302, 250, 403, 442], [118, 264, 262, 451], [75, 318, 341, 600], [3, 307, 96, 477]]"
003768.jpg,"[750, 600, 3]","[9, 1]","[[54, 104, 388, 574], [195, 16, 447, 548]]"
003769.jpg,"[600, 903, 3]","[12, 12, 12, 12, 12, 1]","[[26, 261, 576, 651], [538, 248, 600, 386], [418, 188, 576, 226], [197, 182, 438, 231], [4, 190, 267, 243], [111, 160, 171, 305]]"
003770.jpg,"[800, 600, 3]","[17, 16, 16, 16, 16]","[[5, 163, 750, 600], [683, 264, 800, 578], [486, 74, 704, 210], [98, 120, 261, 274], [3, 147, 109, 390]]"
003771.jpg,"[800, 600, 3]","[1, 1, 1, 1]","[[45, 118, 294, 515], [293, 203, 480, 454], [472, 272, 635, 488], [760, 229, 800, 365]]"
003772.jpg,"[800, 600, 3]",[6],"[[176, 102, 653, 470]]"
003773.jpg,"[901, 600, 3]",[8],"[[23, 218, 874, 414]]"
003774.jpg,"[800, 600, 3]",[5],"[[2, 141, 685, 360]]"
003775.jpg,"[901, 600, 3]","[16, 16]","[[578, 2, 733, 151], [135, 20, 786, 596]]"
003776.jpg,"[800, 600, 3]","[20, 15, 15]","[[270, 102, 454, 248], [262, 285, 282, 344], [379, 347, 389, 390]]"
003777.jpg,"[898, 600, 3]","[14, 14]","[[144, 253, 618, 444], [571, 216, 898, 438]]"
003778.jpg,"[600, 600, 3]","[3, 18, 18, 18]","[[46, 80, 532, 559], [66, 90, 265, 307], [456, 113, 595, 324], [518, 65, 600, 347]]"
003779.jpg,"[619, 600, 3]","[6, 1]","[[72, 135, 516, 494], [235, 89, 415, 335]]"
003780.jpg,"[600, 800, 3]","[20, 20, 20, 1, 1, 3]","[[166, 267, 296, 371], [448, 349, 584, 554], [115, 272, 173, 370], [144, 323, 331, 600], [3, 146, 178, 560], [109, 499, 331, 770]]"
003781.jpg,"[800, 600, 3]","[1, 1, 1]","[[51, 157, 534, 600], [414, 96, 800, 600], [58, 403, 131, 474]]"
003782.jpg,"[800, 600, 3]",[3],"[[53, 74, 722, 493]]"
003783.jpg,"[600, 800, 3]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[[256, 515, 330, 674], [114, 454, 213, 627], [146, 410, 226, 571], [221, 442, 285, 613], [283, 406, 355, 597], [294, 275, 382, 499], [430, 251, 502, 414], [371, 226, 434, 432], [330, 288, 382, 443], [205, 371, 278, 494], [160, 325, 219, 450], [174, 254, 238, 379], [202, 235, 248, 328], [237, 200, 285, 304], [250, 304, 296, 390], [229, 328, 299, 488], [341, 229, 381, 346], [350, 171, 389, 278], [363, 138, 408, 235], [413, 160, 443, 192], [406, 194, 453, 302], [483, 200, 528, 325], [470, 227, 514, 374], [448, 178, 482, 251], [243, 163, 293, 258]]"
003784.jpg,"[600, 915, 3]",[9],"[[59, 424, 569, 745]]"
003785.jpg,"[901, 600, 3]",[5],"[[252, 65, 901, 600]]"
003786.jpg,"[1068, 600, 3]",[11],"[[365, 352, 613, 583]]"
003787.jpg,"[912, 600, 3]","[18, 18, 18, 18, 2]","[[363, 326, 564, 514], [569, 244, 757, 512], [554, 75, 912, 463], [29, 2, 365, 491], [286, 334, 370, 405]]"
003788.jpg,"[1068, 600, 3]","[3, 16]","[[350, 263, 683, 568], [2, 2, 1068, 600]]"
003789.jpg,"[901, 600, 3]",[1],"[[265, 413, 416, 600]]"
003790.jpg,"[800, 600, 3]",[12],"[[86, 184, 739, 430]]"
003791.jpg,"[800, 600, 3]","[16, 16, 16, 16, 16, 17, 17, 18, 18]","[[315, 395, 514, 598], [30, 488, 195, 598], [2, 379, 64, 587], [653, 392, 725, 600], [718, 504, 774, 600], [58, 429, 358, 600], [698, 461, 800, 534], [499, 427, 576, 522], [354, 408, 432, 474]]"
003792.jpg,"[888, 600, 3]","[5, 5, 5]","[[28, 192, 266, 462], [316, 192, 728, 511], [623, 154, 841, 474]]"
003793.jpg,"[600, 800, 3]","[19, 3]","[[94, 2, 600, 800], [48, 42, 557, 800]]"
003794.jpg,"[800, 600, 3]","[5, 1]","[[454, 2, 800, 600], [248, 2, 381, 195]]"
003795.jpg,"[730, 600, 3]","[9, 9, 9, 1, 1, 1]","[[549, 254, 730, 559], [73, 293, 371, 600], [346, 244, 524, 580], [361, 6, 498, 495], [555, 41, 730, 482], [79, 38, 399, 528]]"
003796.jpg,"[800, 600, 3]",[18],"[[675, 352, 710, 435]]"
003797.jpg,"[725, 600, 3]","[1, 1, 1, 1, 1, 1, 10]","[[452, 441, 501, 548], [390, 419, 438, 491], [525, 464, 581, 528], [591, 454, 636, 539], [642, 478, 686, 545], [691, 486, 725, 559], [57, 1, 725, 580]]"
003798.jpg,"[771, 600, 3]",[12],"[[315, 279, 605, 435]]"
003799.jpg,"[600, 845, 3]","[10, 10]","[[2, 2, 282, 379], [41, 5, 600, 845]]"
003800.jpg,"[600, 800, 3]",[17],"[[3, 219, 600, 800]]"
003801.jpg,"[901, 600, 3]",[20],"[[168, 77, 528, 445]]"
003802.jpg,"[800, 600, 3]",[15],"[[386, 38, 429, 186]]"
003803.jpg,"[600, 800, 3]",[2],"[[250, 298, 398, 546]]"
003804.jpg,"[800, 600, 3]",[3],"[[2, 2, 568, 581]]"
003805.jpg,"[896, 600, 3]",[5],"[[249, 238, 894, 487]]"
003806.jpg,"[1064, 600, 3]","[12, 12]","[[906, 181, 1064, 351], [181, 57, 921, 555]]"
003807.jpg,"[800, 600, 3]","[3, 3]","[[58, 107, 800, 600], [70, 62, 637, 550]]"
003808.jpg,"[901, 600, 3]",[20],"[[81, 5, 840, 591]]"
003809.jpg,"[901, 600, 3]",[12],"[[193, 231, 874, 494]]"
003810.jpg,"[800, 600, 3]","[13, 13, 12, 1]","[[162, 216, 384, 573], [378, 203, 590, 461], [2, 219, 139, 397], [539, 163, 595, 232]]"
003811.jpg,"[802, 600, 3]","[10, 10, 10, 1]","[[209, 140, 502, 432], [103, 141, 132, 178], [483, 327, 688, 411], [24, 140, 64, 210]]"
003812.jpg,"[800, 600, 3]",[3],"[[318, 141, 590, 600]]"
003813.jpg,"[901, 600, 3]",[3],"[[2, 14, 550, 600]]"
003814.jpg,"[802, 600, 3]",[3],"[[186, 120, 679, 504]]"
003815.jpg,"[901, 600, 3]","[12, 1, 1, 1, 1]","[[339, 195, 780, 384], [416, 2, 467, 97], [335, 2, 395, 97], [436, 20, 494, 171], [519, 225, 600, 268]]"
003816.jpg,"[901, 600, 3]",[3],"[[2, 40, 764, 441]]"
003817.jpg,"[901, 600, 3]",[1],"[[9, 5, 777, 600]]"
003818.jpg,"[896, 600, 3]",[14],"[[304, 245, 611, 376]]"
003819.jpg,"[798, 600, 3]","[5, 5, 1, 16]","[[233, 83, 616, 421], [110, 332, 514, 574], [2, 2, 353, 375], [610, 2, 796, 338]]"
003820.jpg,"[800, 600, 3]","[12, 1]","[[2, 5, 800, 600], [2, 3, 54, 106]]"
003821.jpg,"[800, 600, 3]",[5],"[[80, 67, 648, 598]]"
003822.jpg,"[600, 600, 3]",[2],"[[61, 56, 494, 599]]"
003823.jpg,"[901, 600, 3]",[8],"[[144, 198, 827, 405]]"
003824.jpg,"[600, 901, 3]","[1, 13, 12]","[[141, 40, 490, 665], [110, 261, 542, 813], [2, 77, 598, 459]]"
003825.jpg,"[800, 600, 3]","[1, 1, 16]","[[61, 3, 350, 370], [373, 106, 725, 498], [282, 149, 797, 598]]"
003826.jpg,"[906, 600, 3]","[13, 1]","[[189, 210, 611, 533], [308, 109, 584, 411]]"
003827.jpg,"[909, 600, 3]","[9, 9, 9, 9, 9, 9, 1, 1, 1, 1, 1, 1]","[[658, 315, 813, 411], [813, 285, 898, 436], [491, 202, 660, 398], [298, 291, 498, 473], [233, 255, 287, 327], [4, 276, 136, 433], [822, 205, 909, 464], [696, 247, 796, 389], [493, 205, 616, 460], [356, 160, 498, 476], [35, 169, 138, 404], [291, 233, 336, 329]]"
